Time Bucket (America/New_York),Mains_A (kWhs),Mains_B (kWhs),Lights_Nook (kWhs),Lights_LivingRoom (kWhs),Lights_Kitchen (kWhs),Lights_ExerciseRoom_FrontEntrance (kWhs),Garage (kWhs),UpstairsSubPanel (kWhs),AC_Floor1 (kWhs),AC_Floors23 (kWhs),Stove (kWhs),WaterHeater (kWhs),Lights_Study (kWhs),Lights_GFCI (kWhs),Fridge (kWhs),Microwave (kWhs),KitchenCounter (kWhs),Dishwasher (kWhs)
11/15/2022 0:00,81.7993,75.333,5.7939,0.6253,1.1448,0.1914,0,28.0201,27.8625,74.01,0.5007,9.191,0.1093,5.9289,0.9243,0.0253,0.1845,8.2518
11/16/2022 0:00,56.6045,57.9204,0.6115,0.6168,0.7384,0.0022,0,31.0247,20.0825,49.5488,0.4439,5.6233,0.1205,5.9792,1.0874,0,0.1626,8.6692
11/17/2022 0:00,65.4962,65.6701,0.6292,0.6176,0.8069,0.0165,0,34.9697,22.4681,54.436,0.4172,9.8086,0.1244,5.9912,1.1616,0.0248,0.1782,12.2316
11/18/2022 0:00,74.705,71.386,0.6209,0.6204,0.7672,0.003,0,28.5556,27.7709,68.0168,0.5014,9.0282,0.1124,5.9604,0.9999,0,0.1789,12.1923
11/19/2022 0:00,80.3474,82.5707,0.6175,0.6219,0.8311,0.0004,0,37.2926,31.9764,74.4875,0.5703,11.5948,0.1139,5.9374,0.9911,0.013,0.2011,10.2006
11/20/2022 0:00,78.7647,87.8273,0.546,0.6292,0.8992,0.0649,0,23.6619,40.8139,86.3814,0.3728,14.9293,0.0999,5.8727,1.0748,0.0384,0.0877,0.0209
11/21/2022 0:00,89.207,111.0871,0.8596,0.6309,1.6675,0.3183,0,57.341,55.5538,87.9227,1.2357,12.735,0.1207,5.9353,1.0234,0.1146,0.5128,0.11
11/22/2022 0:00,61.6878,79.5638,0.6151,0.6199,1.7737,0.0038,0,59.8007,27.9006,51.6823,0.4247,9.6581,0.1366,5.9702,1.1522,0,3.7753,0
11/23/2022 0:00,56.1275,54.5081,0.627,0.6234,1.7001,0.0022,0,32.9152,27.2503,37.1223,0.2928,3.7539,0.1592,5.9739,0.9368,0.0593,3.766,0
11/24/2022 0:00,70.6122,76.4664,0.6132,0.6233,0.8376,0.0004,0,26.3834,36.0976,72.5794,0,10.1296,0.1552,5.8831,1.0499,0.0391,3.6004,0
11/25/2022 0:00,43.5194,52.2737,0.6353,0.617,0.7102,0.0005,0,29.6485,18.0867,37.3467,0.3216,9.4655,0.1347,5.9528,1.0505,0,3.4559,0
11/26/2022 0:00,45.001,56.4935,0.637,0.6115,0.7201,0.0027,0,38.9332,18.1022,39.9968,0.3392,8.1327,0.1162,5.9615,1.1293,0,3.1959,0
11/27/2022 0:00,46.934,60.802,0.6393,0.6126,0.7316,0.0128,0,43.9772,17.5542,38.6904,0.3162,13.1147,0.1141,5.9134,1.123,0,3.0586,0
11/28/2022 0:00,33.6114,57.9949,0.6135,0.604,0.8337,0.0073,0,64.8174,9.0363,24.8898,0.4687,7.615,0.1258,5.9998,1.2073,0.026,3.8362,0
11/29/2022 0:00,63.9324,73.828,0.5616,0.6199,1.0527,0.0107,0,37.9151,29.9304,59.342,1.2416,10.2311,0.1109,5.9272,1.02,0.0385,4.0481,0
11/30/2022 0:00,53.4728,56.774,0.6317,0.62,0.7153,0.0021,0,32.8309,19.6736,45.6523,0.6143,6.5114,0.1154,5.9524,1.0303,0.075,3.9416,0
12/1/2022 0:00,69.557,66.6946,9.2487,0.6294,0.7872,0.0005,0,30.9741,28.2317,59.2439,0.3373,5.6934,0.1118,5.9381,0.9808,0.0581,3.0075,0
12/2/2022 0:00,78.2446,73.7928,13.1855,0.6329,0.7899,0.0058,0,31.6751,34.106,68.8391,0.2491,5.2964,0.1142,5.9335,1.0502,0,3.8379,0
12/3/2022 0:00,60.5405,35.5346,32.5358,0.6339,1.0074,0.0112,0,31.1046,3.0563,22.5292,0.3522,5.3949,0.1138,5.9469,1.2102,0,3.5694,0
12/4/2022 0:00,84.6813,62.1698,31.7514,0.6372,0.773,0.236,0,34.6327,9.8108,65.2462,0.3463,7.0662,0.1135,5.7875,1.0243,0,3.7655,0
12/5/2022 0:00,102.3524,80.923,32.1084,0.6426,0.7624,0.002,0,44.1903,23.1243,72.1409,0.361,13.1268,0.0835,5.8603,1.0872,0.0641,3.8645,0
12/6/2022 0:00,68.807,54.2349,19.1654,0.6356,0.9163,0.1149,0,30.029,13.196,49.899,0.3111,7.3789,0.1069,5.9366,1.0742,0.0025,3.6992,0
12/7/2022 0:00,32.163,36.4964,0,0.6102,1.2767,0.4196,0,32.319,3.5022,16.777,0.5524,10.2944,0.1153,6.005,1.2978,0.0083,6.4551,0
12/8/2022 0:00,39.4732,47.1362,0,0.6087,0.8408,0.1664,0,37.3789,7.919,30.3887,0.3679,8.8105,0.1522,6.0218,1.1939,0.0462,7.4044,0
12/9/2022 0:00,66.7781,80.063,0,0.6187,0.8248,0.099,0,39.5798,31.9126,69.3393,0.3498,4.2695,2.7871,5.9468,1.1651,0.0259,6.7958,0
12/10/2022 0:00,107.5537,106.674,10.8876,1.7864,1.3078,0.2491,0,46.6656,47.0104,63.9204,0.374,8.0362,19.1793,5.808,0.9368,0,28.2781,0
12/11/2022 0:00,107.7472,121.0103,15.0346,15.0558,2.2071,0.4829,0.0002,23.3698,47.8682,83.5947,4.6069,19.5696,11.1434,6.8362,1.1803,0.1002,4.8338,0
12/12/2022 0:00,74.8066,98.5687,0.4184,0.952,0.7216,0.0033,0,47.6037,44.6113,80.0526,0.3299,9.4432,3.7017,0.0005,1.0714,0.0567,2.6491,0
12/13/2022 0:00,76.7394,100.3194,0.484,0.6955,0.7277,0.0005,0,37.9365,42.8512,90.2223,0.3627,6.7594,8.014,0.0372,1.1044,0,4.039,0
12/14/2022 0:00,81.096,102.3552,0.7893,0.6878,1.2806,0.0029,0,35.2596,44.1259,100.2698,0.2761,5.1402,6.8423,0,0.9057,0,3.2344,0
12/15/2022 0:00,60.9945,89.2433,1.4662,0.6875,0.9715,0.0399,0,49.3596,33.8313,65.7751,0.8729,5.095,8.1789,0,1.1029,0.0126,3.769,0
12/16/2022 0:00,51.2354,68.1181,1.4633,0.6798,1.0804,0.0818,0,40.1291,22.9227,43.3025,0.3886,15.9436,2.2037,0,1.2339,0,3.9606,0
12/17/2022 0:00,54.9787,78.1296,0.8506,0.6524,0.7106,0.2338,0.0079,51.5871,28.1647,54.2557,0.1218,11.5166,1.7354,0,1.1335,0,3.7439,0
12/18/2022 0:00,63.335,82.7662,0.7557,0.6327,1.2018,0.0028,0,34.3459,33.7532,57.5429,0.1643,21.5764,4.3062,0,1.053,0.3872,3.7955,0
12/19/2022 0:00,63.397,100.4448,0.7735,0.6222,1.0728,0.0661,0,75.424,37.6059,67.8839,0,5.81,3.5537,0,1.2015,0,3.331,0
12/20/2022 0:00,73.7867,99.8061,2.3754,4.6778,1.5371,0.5346,0,50.3268,43.6932,69.7194,0.0003,11.1246,4.6741,0.0045,1.2587,0.001,6.666,0.0886
12/21/2022 0:00,86.5875,106.4134,17.6207,0.6482,2.4423,0.7097,0,63.1019,51.7685,65.1959,0,6.2295,8.8115,0.0014,1.2424,0,3.8304,0
12/22/2022 0:00,79.5117,99.3414,11.5381,0.6369,2.4256,0.1608,0,62.423,42.7343,68.7077,0,8.2913,4.5826,0.0005,1.3382,0,5.4086,0.053
12/23/2022 0:00,46.6048,67.1277,14.7068,0.6287,2.6009,0.9387,0,76.9744,15.7887,21.1186,0,6.1347,3.165,0.4877,1.2323,0,4.8552,0.0123
12/24/2022 0:00,129.2006,134.3378,11.5648,0.6566,1.0419,0.02,0,34.8273,98.9911,119.8416,0,3.5532,1.5758,2.0182,1.1316,0,3.8314,0
12/25/2022 0:00,132.9802,121.621,11.2704,0.6633,0.4976,0.0373,0,3.0834,109.7054,122.9739,0,1.5504,0.0923,1.7543,0.7905,0,2.8394,0
12/26/2022 0:00,109.9047,98.1773,11.3744,0.6508,0.5116,0.0275,0,3.2138,82.1233,103.5398,0,1.7186,0.127,1.7734,0.8384,0,2.85,0
12/27/2022 0:00,90.9229,79.0827,11.6043,0.6441,0.4704,0.0003,0,3.4127,60.7251,86.7879,0,1.1398,0.1437,1.7949,0.88,0,2.893,0
12/28/2022 0:00,89.5848,78.0482,11.5421,0.6498,0.5181,0.002,0,3.2885,63.0679,81.2289,0,1.732,0.1388,1.7905,0.8691,0,2.8953,0
12/29/2022 0:00,68.7658,57.3022,11.6779,0.6394,0.5022,0.0015,0,3.4059,43.7173,58.258,0,1.8231,0.1718,1.8143,1.0706,0,2.9152,0
12/30/2022 0:00,46.8648,34.8361,11.7787,0.6333,0.7954,0.0014,0,3.5502,24.246,33.3294,0,1.1562,0.1942,1.8387,0.9981,0,2.9326,0
12/31/2022 0:00,35.1824,22.6226,11.7211,0.6324,1.5488,0.0008,0,3.3514,12.193,19.8018,0,1.7731,0.2031,1.8331,1.2005,0,2.928,0
1/1/2023 0:00,35.4077,24.3768,11.7416,0.6313,0.5106,0.0037,0,3.3931,12.1576,22.828,0,1.57,0.2022,1.8421,1.1017,0,2.9473,0
1/2/2023 0:00,56.2377,44.8758,11.651,0.639,0.515,0.0019,0,3.7,30.3486,46.6836,0,1.5979,0.1858,1.8198,1.0139,0,2.9199,0
1/3/2023 0:00,69.2969,58.0345,11.6992,0.6397,0.5178,0.0018,0,4.0351,43.3086,59.7513,0,1.7067,0.1801,1.8147,0.9595,0,2.9251,0
1/4/2023 0:00,50.8815,39.2539,11.8228,0.6333,0.4849,0.0019,0,3.3473,27.2763,39.1261,0,1.1334,0.1865,1.8301,0.9892,0,2.9476,0
1/5/2023 0:00,55.8231,44.7379,11.6848,0.6371,0.5793,0.0955,0,3.4257,29.1985,46.5216,0,1.6932,0.5453,1.8128,1.0239,0,2.927,0
1/6/2023 0:00,78.7004,92.2613,11.6502,0.6359,1.7795,0.0138,0,55.4486,38.8147,68.7941,0,11.8141,1.1218,1.7986,1.2702,0.0361,3.4682,0
1/7/2023 0:00,72.8465,90.5355,11.7389,0.6336,1.0114,0.0077,0,61.256,36.7481,63.8038,0,6.2288,2.4363,1.8073,1.7122,0,3.2734,0
1/8/2023 0:00,92.9064,105.1297,11.5508,0.6347,1.0328,0.0068,0,50.8534,46.5865,75.7593,1.5931,22.1286,1.6331,1.7926,1.9615,0,3.9515,0.0749
1/9/2023 0:00,89.2005,106.1252,18.0644,3.3824,1.3701,0.4249,0,54.5744,45.4896,65.038,5.097,13.3884,6.0013,1.8145,1.9568,0.1425,2.8873,0
1/10/2023 0:00,70.9204,86.4301,11.9487,2.8143,2.4981,0.0493,0,42.0537,35.0084,59.7363,0,7.4831,7.1311,1.8255,1.4368,0.1725,3.4739,0
1/11/2023 0:00,95.0795,119.74,11.8744,0.6337,1.1161,0.0138,0,71.8024,52.2194,82.1076,0,17.7467,4.1054,1.8113,1.3164,0.0723,3.2971,0
1/12/2023 0:00,75.8235,89.8382,11.8814,0.635,1.2303,0.0018,0,46.1698,41.7523,65.988,0.3481,7.1487,4.5987,1.822,1.0628,0.2605,3.2388,0
1/13/2023 0:00,34.6759,44.5125,12.0507,0.6221,0.7018,0.0018,0,43.5083,9.8599,15.5732,0,8.337,1.6774,1.8493,1.7497,0,3.0386,0
1/14/2023 0:00,74.633,79.6566,9.7428,0.6373,1.5659,0.2191,0,31.1687,42.7572,60.5979,0.0002,12.7198,1.6501,1.8279,1.9454,0.0001,2.8828,0
1/15/2023 0:00,72.8548,94.1498,4.2381,0.6328,1.5471,0.1634,0,34.689,43.7478,68.3724,0.0012,10.1272,10.2513,1.9601,2.1158,0.0309,3.5801,0.0028
1/16/2023 0:00,75.7836,98.2248,4.4465,0.8058,1.2487,0.116,0,54.3792,47.4521,50.4451,0.3461,16.8737,8.9171,1.8218,1.9274,0.0772,10.3143,0
1/17/2023 0:00,69.3359,98.0097,4.3037,0.6264,0.9274,0.028,0,74.3167,33.6145,53.1819,0.5278,13.3959,5.25,1.8984,2.0577,0.0696,10.8641,0
1/18/2023 0:00,47.2156,62.9319,4.345,0.6297,1.4159,0.5096,0,33.2389,20.5722,41.3053,1.1541,6.3783,6.1343,1.8446,2.0752,0,4.2743,0.0038
1/19/2023 0:00,64.7958,77.332,4.2854,0.6326,2.5097,0.1007,0,30.8298,32.1871,61.341,0.4033,11.7271,4.6399,1.8274,1.984,0.0311,3.1298,0
1/20/2023 0:00,73.1198,98.5167,4.2916,0.6365,2.5435,0.0671,0,54.6192,42.0048,70.1863,0.4816,9.5101,4.6184,1.8211,2.1508,0.096,3.3777,0
1/21/2023 0:00,87.5371,103.7152,4.2249,0.64,1.144,0.2664,0,32.06,57.851,86.1608,0,7.8639,6.8849,1.8146,1.898,0.1058,4.3062,0
1/22/2023 0:00,98.4001,127.4124,12.7732,12.3309,1.3314,0.7418,0,63.8721,54.5593,60.6109,0.2841,19.3166,10.8117,12.1773,1.5104,0.2209,2.2468,0
1/23/2023 0:00,75.7501,115.3372,4.2928,0.637,1.3199,1.0198,0,76.2318,49.1745,72.5541,0.8707,13.3178,4.898,0.2241,1.5341,0.0127,0.5111,0
1/24/2023 0:00,85.7265,104.3249,4.2782,0.641,0.7235,0.0204,0,35.6814,65.5036,78.6542,0,6.4214,7.4492,1.8021,1.3227,0.061,3.6022,0
1/25/2023 0:00,83.4653,124.9242,4.2704,0.6424,1.4654,0.0149,0,61.8923,61.6687,73.2439,0.0357,9.7965,17.3024,1.7916,1.0855,0.0676,3.5498,0
1/26/2023 0:00,60.7295,90.0115,4.3007,0.6329,1.473,0.0158,0,62.3647,38.763,54.1837,0,6.4428,5.57,1.8079,1.2214,0,3.4283,0
1/27/2023 0:00,88.4735,108.0296,8.7847,0.6438,0.7349,0.252,0,50.1241,57.6485,76.8927,0,9.533,6.7679,1.8062,1.0812,0.019,4.3267,0
1/28/2023 0:00,79.1804,98.1287,4.2984,0.6377,1.2405,0.0359,0,40.1597,52.5344,74.2438,0,9.5871,6.4663,1.8093,1.0368,0,2.9073,0
1/29/2023 0:00,67.9218,82.9012,4.2974,0.6378,1.005,0.594,0,35.9007,42.8251,58.097,0,11.1299,5.3639,1.7992,1.1408,0.0391,3.5876,0
1/30/2023 0:00,51.4681,76.9101,4.3847,0.6303,0.5544,0.0225,0,53.4984,28.7588,46.9169,0,4.9046,6.3621,1.8229,1.0975,0,3.9855,0
1/31/2023 0:00,73.3687,110.7875,4.5725,0.8711,1.2562,0.1722,0,58.911,47.2237,69.6792,0.0004,11.1803,13.7656,1.8141,0.9382,0.0027,1.6387,0.075
2/1/2023 0:00,96.8245,134.7443,4.2886,0.6426,1.05,0.1909,0,63.9111,67.5054,103.5378,0,6.0969,10.1277,1.9304,0.9096,0,0.7454,0
2/2/2023 0:00,92.448,97.5224,4.3054,0.6536,0.8523,0.052,0,10.5715,71.8714,87.7164,0,5.6504,5.9636,1.8009,0.9499,0.0607,3.2463,0
2/3/2023 0:00,125.4409,125.0885,4.2052,0.6676,0.9864,0.0002,0,3.2878,106.112,125.14,0,1.5183,4.4971,1.7948,0.8188,0,2.8598,0
2/4/2023 0:00,146.2924,145.3211,4.127,0.6702,0.9922,0.0001,0,3.0529,133.9831,139.0975,0,2.1313,4.3509,1.7436,1.317,0,2.8023,0
2/5/2023 0:00,111.0588,107.3534,4.2288,0.6601,0.9332,0.0012,0,3.2559,97.2266,105.1247,0,1.6559,2.2724,1.77,0.8155,0,2.8496,0
2/6/2023 0:00,61.6308,61.88,4.3505,0.6404,0.4958,0.0009,0,3.4717,46.8561,56.2693,0,1.7045,4.5379,1.8216,0.9433,0,2.9269,0
2/7/2023 0:00,80.1824,79.4279,4.3542,0.6478,0.4789,0.0011,0,3.4097,60.633,80.2838,0,1.1802,4.5638,1.8233,0.9348,0,2.9327,0
2/8/2023 0:00,61.2081,59.6903,4.3743,0.6404,0.4848,0.0011,0,3.4589,44.7901,57.3776,0,1.7321,2.5989,1.828,0.9751,0,2.9458,0
2/9/2023 0:00,57.3064,55.2074,4.3757,0.6397,0.5221,0.0012,0,3.4609,44.0891,50.1611,0,1.7344,2.0514,1.8321,0.9769,0,2.9425,0
2/10/2023 0:00,46.2045,43.2513,4.3911,0.635,0.513,0.0003,0,3.4751,30.086,41.372,0,2.1855,1.1783,1.8398,1.022,0,2.9568,0
2/11/2023 0:00,59.0302,57.2669,4.3308,0.64,0.5019,0.0003,0,3.4422,40.6938,57.5219,0,1.4128,2.4367,1.8179,0.8669,0,2.9192,0
2/12/2023 0:00,62.8339,61.3985,4.3358,0.6418,0.5181,0.0008,0,3.4485,43.3363,61.8403,0,2.0792,2.5993,1.8171,0.9948,0.0162,2.9186,0
2/13/2023 0:00,59.1789,60.1277,4.3644,0.6419,0.6367,0.0749,0,3.7634,41.0101,56.7813,0,1.5558,5.1196,1.8265,1.0004,0.0038,2.9307,0
2/14/2023 0:00,53.4282,83.4024,4.3937,0.6269,1.6059,0.1255,0,56.2002,19.9877,54.3991,0,7.7607,10.4441,1.8261,1.4298,0,4.3767,0
2/15/2023 0:00,56.9205,74.4489,4.5792,0.7688,2.1504,0.1693,0,25.4528,24.7341,54.5165,0.0002,10.0709,13.3844,1.8407,1.1118,0.0197,3.3794,0
2/16/2023 0:00,27.2819,55.6403,4.3964,0.6202,1.1144,0.121,0,70.6503,7.1986,10.6093,0,11.7996,1.8087,1.8601,1.3151,0,3.4644,0
2/17/2023 0:00,35.6194,53.5204,4.3543,0.626,0.8595,0.5241,0,39.7362,12.5992,29.738,0,7.6388,3.9353,1.8477,1.2091,0.176,3.1726,0
2/18/2023 0:00,82.2905,112.7888,4.296,0.6388,1.9313,0.0871,0,65.2592,51.4545,85.4976,0,5.2395,5.8226,1.8103,0.9697,0.0104,3.3479,0
2/19/2023 0:00,63.1438,92.1368,4.2563,0.6353,2.2983,0.0508,0,64.1598,37.2169,55.6865,0,7.3314,6.3793,1.8149,1.2108,0.0384,3.7254,0
2/20/2023 0:00,39.1808,68.184,4.2883,0.6211,0.8706,0.0543,0,65.3901,15.2201,21.4692,0.7313,16.5214,4.1934,1.8444,1.1885,0.0275,3.3516,0
2/21/2023 0:00,52.2992,90.5189,4.3154,0.6259,0.9941,0.0114,0,60.3679,27.5297,46.1002,0.1508,8.8163,15.3186,1.8257,1.2311,0.1042,3.5969,0
2/22/2023 0:00,61.0768,86.1931,4.3308,0.6275,1.5125,0.0183,0,55.7,27.344,55.5273,0,16.3561,4.1784,1.8302,1.0903,0.1356,3.7312,0
2/23/2023 0:00,89.1795,107.6437,4.2882,0.6496,1.2101,0.0011,0.0012,45.7066,55.7028,96.9938,0,3.9148,3.0513,1.8188,1.0504,0.0257,3.4655,0
2/24/2023 0:00,95.8479,115.2285,4.2622,0.643,0.7399,1.334,0,51.3248,60.4849,102.1727,0.5331,6.0874,1.5703,1.8091,0.8968,0.1283,3.54,0
2/25/2023 0:00,141.5679,155.713,4.0189,0.6607,0.9126,4.27,0,36.4078,101.8018,144.5727,0,8.2781,6.4344,1.7639,0.9811,0.0592,3.5819,0
2/26/2023 0:00,128.8567,164.1611,4.1348,0.6564,0.762,2.0682,0,79.013,89.7966,123.7094,0.5916,15.1609,6.0344,1.7518,1.6327,0.2655,3.3089,0
2/27/2023 0:00,85.2487,109.5326,4.1814,0.8827,1.3282,0.289,0,46.5036,54.6139,85.9588,0.1711,9.0138,7.6542,1.7982,1.1716,0.093,2.8841,0
2/28/2023 0:00,75.4958,108.8595,4.3038,0,0.8124,0.0774,0,73.4023,47.5149,68.7366,1.3283,7.8844,6.0757,1.8035,1.2026,0.0749,5.4353,0
3/1/2023 0:00,67.5607,101.4386,4.3277,0,0.8998,0.0708,0,60.7277,37.2186,63.3678,0,10.5675,11.942,1.8183,1.2056,0.0982,4.5227,0
3/2/2023 0:00,65.1183,95.9101,4.3206,0,0.8796,0.0812,0,65.3765,32.9352,61.6581,0,13.8567,6.0077,1.8171,1.1773,0.0743,3.4126,0
3/3/2023 0:00,48.6674,77.412,4.3587,0,0.7339,0.08,0,56.0902,28.0956,36.6491,0,7.7928,9.2165,1.8286,1.2658,0,3.9715,0
3/4/2023 0:00,77.8401,93.4267,8.1601,0.0141,0.6572,0.1068,0,46.7771,33.2303,79.3617,0,11.5377,5.3969,1.8001,0.9737,0,4.7863,0
3/5/2023 0:00,72.1037,79.9092,14.2022,1.7038,0.7478,0.1822,0,36.5068,34.6514,52.995,0,13.9265,5.8658,1.8021,1.1542,0.0127,3.9255,0
3/6/2023 0:00,70.9974,77.232,13.9649,0,0.9409,0.071,0,53.0277,25.635,43.6184,0.9715,11.8724,6.3376,1.8272,1.0167,0.0182,4.7349,0
3/7/2023 0:00,77.7014,89.08,13.9746,0,0.7397,0.061,0,43.3811,32.9441,66.8167,0,12.0542,8.436,1.8284,1.2292,0.0315,4.6373,0
3/8/2023 0:00,74.1389,84.3304,13.6996,0.0001,0.7353,0.0682,0,35.4135,28.7122,72.8276,0,5.5954,9.3353,1.8057,1.0448,0.0483,3.727,0
3/9/2023 0:00,48.4008,57.1905,4.5939,0.0001,0.7127,0.2095,0,37.9937,23.2978,26.8077,0,9.9555,5.1175,1.8434,1.205,0.0312,4.5897,0
3/10/2023 0:00,60.4292,70.9235,3.9538,0,0.7901,0.069,0,26.4648,26.7032,58.5013,0,10.7843,6.7789,1.8309,1.051,0.017,4.3174,0
3/11/2023 0:00,58.6727,72.6004,3.7399,0,0.7281,0.2288,0,30.3249,28.5719,62.2881,0,4.8057,6.5112,1.8292,1.2141,0,3.5503,0
3/12/2023 0:00,62.0394,69.3966,3.6272,0,0.8783,0.1019,0,18.2069,28.0189,67.5395,0.5243,8.426,4.2943,1.6958,1.0991,0.048,2.9949,0
3/13/2023 0:00,71.765,102.9465,3.5965,0,2.5279,0.0102,0,62.4317,27.4142,67.9854,0.8728,14.3668,12.5764,1.8034,1.3068,0.1174,4.2781,1.5954
3/14/2023 0:00,76.7859,92.6421,3.7298,1.2649,2.0202,0.7561,0,49.5096,36.5663,58.9286,0.0002,15.8146,7.8774,1.8243,1.0911,0.0576,4.7745,4.8617
3/15/2023 0:00,54.4079,83.6642,3.6039,0,0.7312,0.0024,0,62.9071,35.1981,46.9707,0.468,5.6367,4.9477,1.8332,1.2968,0.0719,4.0661,0
3/16/2023 0:00,57.1182,84.1156,3.9047,0,0.7315,0.0012,0,64.9766,26.7729,52.2156,0,9.4461,3.7313,1.8288,1.0846,0.032,5.1432,0
3/17/2023 0:00,42.4309,61.4798,3.8642,0,0.9232,0.1739,0,51.0701,17.6217,32.51,0,9.3635,3.1388,1.8364,1.237,0,4.4711,0
3/18/2023 0:00,37.5938,36.5115,4.0246,0,0.6875,0.0016,0,10.2348,11.839,31.7744,0,10.7661,0.4041,1.8439,1.0708,0,2.957,0
3/19/2023 0:00,73.4455,71.52,3.9169,0,0.5175,0.0011,0,2.381,35.0423,90.7681,0,1.6224,3.8463,1.8141,0.9142,0,2.8966,0
3/20/2023 0:00,65.4686,62.3423,3.9166,0,0.5192,0.001,0,2.4019,33.0129,77.2177,0,1.7913,2.2973,1.8516,0.9402,0,2.9933,0
3/21/2023 0:00,47.485,44.0545,4.1138,0,0.4971,0.0012,0,2.4383,20.6582,53.0271,0,1.7482,2.0956,1.8854,1.0913,0,3.0277,0
3/22/2023 0:00,39.7861,42.3154,4.1406,0.0001,0.6291,0.3332,0,16.1945,13.7974,37.0381,0.247,7.0686,1.2877,1.8991,1.0722,0.0586,3.1475,0
3/23/2023 0:00,29.4808,55.0458,4.1203,0,0.709,0.0023,0,49.61,5.2838,20.3228,0,12.3991,8.1169,1.885,1.2095,0.0319,3.2126,0
3/24/2023 0:00,30.5105,54.912,4.0443,0,0.5491,0.0006,0,64.6167,9.593,17.7176,0,8.6814,1.6651,1.8593,1.1497,0,3.2279,0
3/25/2023 0:00,68.5107,85.5936,3.91,0,0.6453,0.0003,0,46.46,31.2631,79.546,0,4.8262,1.6114,1.8237,1.115,0,3.5641,0
3/26/2023 0:00,35.8607,45.6701,3.8864,0,0.5309,0.0341,0,29.6286,13.6698,20.9031,0,15.8667,1.6091,1.8448,1.3263,0.0216,3.8944,0.1012
3/27/2023 0:00,38.3394,58.8993,4.1665,0.1183,1.3385,0.345,0,50.0635,18.2883,25.6083,0.0002,8.4178,4.4908,1.8582,1.2796,0.001,3.6751,0.0559
3/28/2023 0:00,53.5265,69.09,3.8994,0,1.0744,0.008,0,45.5936,17.1747,55.0733,0.2528,8.9873,2.5809,1.8418,1.0799,0.0723,3.0559,1.8442
3/29/2023 0:00,62.8134,67.6485,3.7331,0,0.544,0.0095,0,31.4343,21.8272,62.0535,0,12.2707,0.1454,1.8309,1.0476,0.0088,3.6806,4.4815
3/30/2023 0:00,70.3254,64.1646,3.7094,0,0.5459,0.0012,0,23.9797,26.1508,67.3545,0,4.9005,0.1494,1.8355,1.0028,0,3.8047,10.8635
3/31/2023 0:00,58.9253,69.2116,3.9032,0.0001,0.5667,0.0066,0,38.459,28.6436,61.1005,0,4.0091,0.1631,1.8189,1.1022,0,4.3035,1.8937
4/1/2023 0:00,33.8391,45.9444,3.8217,0,1.2345,0.0007,0,42.1367,18.1312,19.1527,0.0608,6.0558,0.171,1.8094,1.108,0,2.9922,2.1864
4/2/2023 0:00,56.4644,63.4542,3.6707,0,0.8657,0.1423,0,37.6044,11.9286,54.587,0.3183,14.0757,0.168,1.8062,1.1379,0,3.1536,5.5335
4/3/2023 0:00,54.1302,75.1699,3.7419,0,0.724,0.0009,0,40.3669,20.3845,58.743,0,9.2351,7.7344,1.8014,1.0808,0.0098,3.141,0
4/4/2023 0:00,28.5234,38.6617,4.0109,0,1.0532,0.0065,0,21.5483,4.3663,17.6815,0.8438,10.0046,8.1099,1.8338,1.1861,0,5.0114,0
4/5/2023 0:00,34.8241,56.985,3.884,0,0.8014,0.0343,0,52.6018,10.9365,26.706,0.4991,10.9113,1.7707,1.8752,1.3226,0.1157,3.7413,0
4/6/2023 0:00,34.5647,53.8747,3.9407,0,0.5537,0.0304,0,47.6026,13.3047,24.8381,0,11.5666,1.7106,1.874,1.1398,0.0538,3.468,0
4/7/2023 0:00,27.6668,43.2533,4.0291,0,0.5253,0.0115,0,40.7468,6.7053,25.0478,0,3.9563,1.7251,1.8676,1.1599,0.0823,3.4564,0
4/8/2023 0:00,52.2884,81.9133,3.7886,6.1645,0.8382,0.0123,0,48.8443,18.6109,49.8846,0.7772,14.6826,5.4152,1.807,1.0739,0.0248,3.4679,0
4/9/2023 0:00,34.2837,46.7577,3.9942,0.0129,0.5303,0.0045,0,33.7666,20.5956,24.4193,0,5.2845,1.6474,1.8152,1.0819,0,3.1074,0
4/10/2023 0:00,29.4151,46.5267,3.9501,0.011,0.7573,0.0172,0,43.3679,11.3479,16.7071,0,11.6534,1.6649,1.8526,1.1288,0.0649,3.0645,0
4/11/2023 0:00,22.1317,34.5389,4.4346,0.239,0.7981,0.4154,0,32.6685,5.8624,7.519,0.0003,10.1409,1.8447,1.4477,1.3467,0.0352,2.7974,0
4/12/2023 0:00,16.2122,33.8659,4.0408,0.0063,0.849,0.0077,0,40.525,1.6014,0.7138,0,12.7824,1.7663,0,1.3486,0.0177,0.7334,0
4/13/2023 0:00,11.7088,22.2677,4.0258,0.0074,0.8364,0.0462,0,20.5061,1.0459,0.9911,0,9.1331,1.8166,0,1.4984,0,0.793,0
4/14/2023 0:00,9.6323,14.4596,3.8474,0.0082,0.778,0.0133,0,8.5951,0.931,0.8634,0,7.1413,0.3372,0,1.5879,0,0.1145,0
4/15/2023 0:00,10.1539,21.2516,3.9868,0.0046,0.5227,0.0191,0,22.3122,0.9712,0.8637,0,8.5901,0.2805,0.0005,1.4495,0,0.0208,0
